2025-05-16T23:31:10.263Z, 84.3
2025-05-16T23:31:11.354Z, 63.7
2025-05-16T23:31:12.452Z, 74
2025-05-16T23:31:13.649Z, 74
2025-05-16T23:31:14.769Z, 71.9
2025-05-16T23:31:15.899Z, 71.9
2025-05-16T23:31:17.025Z, 67.8
2025-05-16T23:31:18.151Z, 80.2
2025-05-16T23:31:19.279Z, 74
2025-05-16T23:31:20.365Z, 78.1
2025-05-16T23:31:21.527Z, 78.1
2025-05-16T23:31:22.657Z, 63.7
2025-05-16T23:31:23.787Z, 51.4
2025-05-16T23:31:24.909Z, 51.4
2025-05-16T23:31:26.036Z, 78.1
2025-05-16T23:31:27.166Z, 69.8
2025-05-16T23:31:28.289Z, 61.6
2025-05-16T23:31:29.412Z, 57.5
2025-05-16T23:31:30.503Z, 66.8
2025-05-16T23:31:31.670Z, 89.5
2025-05-16T23:31:32.794Z, 51.4
2025-05-16T23:31:33.920Z, 75
2025-05-16T23:31:35.078Z, 67.8
2025-05-16T23:31:36.165Z, 68.8
2025-05-16T23:31:37.297Z, 72.9
2025-05-16T23:31:38.427Z, 60.6
2025-05-16T23:31:39.550Z, 85.3
2025-05-16T23:31:40.680Z, 67.8
2025-05-16T23:31:41.778Z, 53.4
2025-05-16T23:31:42.865Z, 68.8
2025-05-16T23:31:44.042Z, 68.8
2025-05-16T23:31:45.128Z, 54.5
2025-05-16T23:31:46.221Z, 67.8
2025-05-16T23:31:47.338Z, 57.5
2025-05-16T23:31:48.463Z, 55.5
2025-05-16T23:31:49.589Z, 78.1
2025-05-16T23:31:50.711Z, 74
2025-05-16T23:31:51.841Z, 66.8
2025-05-16T23:31:52.969Z, 67.8
2025-05-16T23:31:54.196Z, 71.9
2025-05-16T23:31:55.322Z, 71.9
2025-05-16T23:31:56.551Z, 74
2025-05-16T23:31:57.678Z, 64.7
2025-05-16T23:31:58.766Z, 51.4
2025-05-16T23:31:59.930Z, 71.9
2025-05-16T23:32:01.058Z, 60.6
2025-05-16T23:32:02.184Z, 66.8
2025-05-16T23:32:03.309Z, 79.1
2025-05-16T23:32:04.406Z, 71.9
2025-05-16T23:32:05.499Z, 67.8
2025-05-16T23:32:06.690Z, 62.7
2025-05-16T23:32:07.814Z, 56.5
2025-05-16T23:32:08.940Z, 68.8
2025-05-16T23:32:10.068Z, 69.8
2025-05-16T23:32:11.162Z, 67.8
2025-05-16T23:32:12.252Z, 51.4
2025-05-16T23:32:13.446Z, 67.8
2025-05-16T23:32:14.537Z, 74
2025-05-16T23:32:15.704Z, 67.8
2025-05-16T23:32:16.789Z, 66.8
2025-05-16T23:32:17.953Z, 72.9
2025-05-16T23:32:19.039Z, 53.4
2025-05-16T23:32:20.206Z, 57.5
2025-05-16T23:32:21.334Z, 54.5
2025-05-16T23:32:22.458Z, 63.7
2025-05-16T23:32:23.580Z, 55.5
2025-05-16T23:32:24.672Z, 66.8
2025-05-16T23:32:25.759Z, 77.1
2025-05-16T23:32:26.965Z, 67.8
